scenario_name,game_name,run_profile,model_mode,condition_id,condition_label,agent_1_type,agent_2_type,personality_1,intensity_1,fixed_strategy_1,personality_2,intensity_2,fixed_strategy_2,episodes_n,total_payoff_1_mean,total_payoff_1_std,total_payoff_1_median,total_payoff_2_mean,total_payoff_2_std,total_payoff_2_median,pair_total_payoff_mean,pair_total_payoff_std,pair_total_payoff_median,avg_payoff_1_mean,avg_payoff_1_std,avg_payoff_1_median,avg_payoff_2_mean,avg_payoff_2_std,avg_payoff_2_median,avg_pair_payoff_mean,avg_pair_payoff_std,avg_pair_payoff_median,mean_overall_state_1_mean,mean_overall_state_1_std,mean_overall_state_1_median,mean_overall_state_2_mean,mean_overall_state_2_std,mean_overall_state_2_median,final_overall_state_1_mean,final_overall_state_1_std,final_overall_state_1_median,final_overall_state_2_mean,final_overall_state_2_std,final_overall_state_2_median,negative_state_share_1_mean,negative_state_share_1_std,negative_state_share_1_median,negative_state_share_2_mean,negative_state_share_2_std,negative_state_share_2_median,pd_cooperation_rate_1_mean,pd_cooperation_rate_1_std,pd_cooperation_rate_1_median,pd_cooperation_rate_2_mean,pd_cooperation_rate_2_std,pd_cooperation_rate_2_median,pd_mutual_cooperation_rate_mean,pd_mutual_cooperation_rate_std,pd_mutual_cooperation_rate_median,pd_unilateral_exploitation_rate_mean,pd_unilateral_exploitation_rate_std,pd_unilateral_exploitation_rate_median,pd_mutual_defection_rate_mean,pd_mutual_defection_rate_std,pd_mutual_defection_rate_median,pd_recovery_after_defection_proxy_mean,pd_recovery_after_defection_proxy_std,pd_recovery_after_defection_proxy_median,bos_agreement_rate_mean,bos_agreement_rate_std,bos_agreement_rate_median,bos_coordination_streak_mean_mean,bos_coordination_streak_mean_std,bos_coordination_streak_mean_median,bos_coordination_streak_max_mean,bos_coordination_streak_max_std,bos_coordination_streak_max_median,bos_coordination_imbalance_mean,bos_coordination_imbalance_std,bos_coordination_imbalance_median,bos_fair_turn_taking_index_mean,bos_fair_turn_taking_index_std,bos_fair_turn_taking_index_median,ug_acceptance_rate_mean,ug_acceptance_rate_std,ug_acceptance_rate_median,ug_mean_offer_mean,ug_mean_offer_std,ug_mean_offer_median,ug_offer_std_mean,ug_offer_std_std,ug_offer_std_median,ug_fair_offer_rate_mean,ug_fair_offer_rate_std,ug_fair_offer_rate_median,ug_proposer_responder_inequality_mean,ug_proposer_responder_inequality_std,ug_proposer_responder_inequality_median,official_run_dir,pair_state_mean,mean_negative_state_share
S1,Battle of Sexes,paper,reported_runs_compat,S1_026_Battle_of_Sexes_emotional-neutral-neutral__rational,emotional-neutral-neutral__vs__rational,emotional,rational,neutral,neutral,,neutral,neutral,,20,82.6,140.55902674677284,0.0,123.9,210.83854012015925,0.0,206.5,351.3975668669321,0.0,0.413,0.7027951337338642,0.0,0.6195,1.0541927006007965,0.0,1.0325,1.7569878343346603,0.0,-0.6333747621920869,0.1713317777723712,-0.7323522749348269,-0.5379498701138428,0.3406504467022833,-0.7323522749348269,-0.6828394174133683,0.1577963111930577,-0.7499999999999981,-0.6086344560036725,0.3319520912447685,-0.7499999999999981,1.0,0.0,1.0,0.80975,0.3483442083629351,1.0,,,,,,,,,,,,,,,,,,,0.2065,0.3513975668669321,0.0,29.859,61.58254410951207,0.0,37.25,68.11745371048451,0.0,0.4,0.4898979485566356,0.0,0.6,0.4898979485566356,1.0,,,,,,,,,,,,,,,,20260521_163020_paper_S1_reported_runs_compat,-0.5856623161529648,0.904875
S1,Battle of Sexes,paper,reported_runs_compat,S1_027_Battle_of_Sexes_emotional-neutral-neutral__emotional-neutral-neutral,emotional-neutral-neutral__vs__emotional-neutral-neutral,emotional,emotional,neutral,neutral,,neutral,neutral,,20,217.4,244.8886277473905,87.5,177.85,194.61713054096757,100.0,395.25,428.57751632581005,200.0,1.087,1.2244431387369523,0.4375,0.88925,0.9730856527048376,0.5,1.97625,2.1428875816290502,1.0,-0.4112196627849675,0.3967379646954186,-0.6567877956421706,-0.509673933389718,0.2670935856662051,-0.6308805487765413,-0.4594318358699581,0.413779548629444,-0.7499999931502939,-0.5340352805517907,0.3187857663503087,-0.7499999954334603,0.7205,0.4160135214148694,1.0,0.9455,0.2177952019673528,1.0,,,,,,,,,,,,,,,,,,,0.39525,0.4285775163258101,0.1999999999999999,52.572777888777885,79.17928715793312,1.6826923076923077,67.35,87.13224144941985,3.5,0.6214285714285714,0.4722395621733027,1.0,0.3785714285714285,0.4722395621733027,0.0,,,,,,,,,,,,,,,,20260521_163020_paper_S1_reported_runs_compat,-0.4604467980873428,0.833
S1,Battle of Sexes,paper,reported_runs_compat,S1_028_Battle_of_Sexes_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,527.4,84.83360183323587,584.0,433.6,72.23946289944298,400.0,961.0,61.85870997684966,995.0,2.637,0.4241680091661793,2.92,2.168,0.3611973144972149,2.0,4.805,0.3092935498842483,4.975,0.0660243695792179,0.2010442520475633,0.1992641645127263,-0.156474375735921,0.1749958441038515,-0.2405972911312447,0.0859824313127105,0.2814948216159722,0.2582237295858278,-0.1941675795806967,0.2133999858050168,-0.2583324536436822,0.32025,0.3769531635362674,0.0875,0.77725,0.344613823721568,1.0,,,,,,,,,,,,,,,,,,,0.961,0.0618587099768496,0.995,121.600490430622,82.71541508325728,149.25,170.95,42.20838186900796,198.5,0.8181107392484605,0.3264040766983433,1.0,0.1818892607515396,0.3264040766983433,0.0,,,,,,,,,,,,,,,,20260521_163020_paper_S1_reported_runs_compat,-0.04522500307835155,0.54875
S1,Battle of Sexes,paper,reported_runs_compat,S1_029_Battle_of_Sexes_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,fixed_strategy,emotional_rational,neutral,neutral,tit_for_tat,neutral,neutral,,20,398.0,0.0,398.0,597.0,0.0,597.0,995.0,0.0,995.0,1.99,0.0,1.99,2.985,0.0,2.985,4.975,0.0,4.975,-0.2457639402041183,0.0,-0.2457639402041183,0.232847317521934,0.0,0.232847317521934,-0.2583326782452954,0.0,-0.2583326782452954,0.2583321167412621,0.0,0.2583321167412621,1.0,0.0,1.0,0.02,0.0,0.02,,,,,,,,,,,,,,,,,,,0.995,0.0,0.995,199.0,0.0,199.0,199.0,0.0,199.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,20260521_163020_paper_S1_reported_runs_compat,-0.006458311341092149,0.51
S1,Battle of Sexes,paper,reported_runs_compat,S1_030_Battle_of_Sexes_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,fixed_strategy,rational,neutral,neutral,tit_for_tat,neutral,neutral,,20,398.0,0.0,398.0,597.0,0.0,597.0,995.0,0.0,995.0,1.99,0.0,1.99,2.985,0.0,2.985,4.975,0.0,4.975,-0.2457639402041183,0.0,-0.2457639402041183,0.232847317521934,0.0,0.232847317521934,-0.2583326782452954,0.0,-0.2583326782452954,0.2583321167412621,0.0,0.2583321167412621,1.0,0.0,1.0,0.02,0.0,0.02,,,,,,,,,,,,,,,,,,,0.995,0.0,0.995,199.0,0.0,199.0,199.0,0.0,199.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,20260521_163020_paper_S1_reported_runs_compat,-0.006458311341092149,0.51
S1,Battle of Sexes,paper,reported_runs_compat,S1_031_Battle_of_Sexes_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,fixed_strategy,emotional,neutral,neutral,tit_for_tat,neutral,neutral,,20,518.8,88.99865167517989,565.5,460.2,78.18669963619132,402.0,979.0,38.06573262134856,995.0,2.594,0.4449932583758994,2.8275,2.301,0.3909334981809566,2.01,4.895,0.1903286631067429,4.975,0.0454146336676081,0.215715608021317,0.1514734205124299,-0.0994331376122326,0.1871404678950775,-0.2354306472688867,0.0467146629221916,0.2497506117710474,0.258318036011293,-0.0483843878712923,0.2501258006123391,-0.2583321625248469,0.3855,0.424363935790967,0.1775,0.68825,0.3861388189498694,0.9875,,,,,,,,,,,,,,,,,,,0.979,0.0380657326213485,0.995,146.26952614379084,76.10265496856253,199.0,175.75,37.03224945908633,199.0,0.8195254585102455,0.3086727851796891,1.0,0.1804745414897544,0.3086727851796891,0.0,,,,,,,,,,,,,,,,20260521_163020_paper_S1_reported_runs_compat,-0.027009251972312253,0.536875
S1,Battle of Sexes,paper,reported_runs_compat,S1_032_Battle_of_Sexes_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,fixed_strategy,fixed_strategy,neutral,neutral,tit_for_tat,neutral,neutral,tit_for_tat,20,600.0,0.0,600.0,400.0,0.0,400.0,1000.0,0.0,1000.0,3.0,0.0,3.0,2.0,0.0,2.0,5.0,0.0,5.0,0.2405972911312445,0.0,0.2405972911312445,-0.2405972911312447,0.0,-0.2405972911312447,0.2583324536436819,0.0,0.2583324536436819,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,200.0,0.0,200.0,200.0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,20260521_163020_paper_S1_reported_runs_compat,-9.71445146547012e-17,0.5
S1,Ultimatum Game,paper,reported_runs_compat,S1_033_Ultimatum_Game_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,emotional_rational,emotional_rational,neutral,neutral,,neutral,neutral,,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20260521_163020_paper_S1_reported_runs_compat,0.0,0.0
S1,Ultimatum Game,paper,reported_runs_compat,S1_034_Ultimatum_Game_hybrid-neutral-neutral__rational,hybrid-neutral-neutral__vs__rational,emotional_rational,rational,neutral,neutral,,neutral,neutral,,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20260521_163020_paper_S1_reported_runs_compat,0.0,0.0
S1,Ultimatum Game,paper,reported_runs_compat,S1_035_Ultimatum_Game_hybrid-neutral-neutral__emotional-neutral-neutral,hybrid-neutral-neutral__vs__emotional-neutral-neutral,emotional_rational,emotional,neutral,neutral,,neutral,neutral,,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20260521_163020_paper_S1_reported_runs_compat,0.0,0.0
S1,Ultimatum Game,paper,reported_runs_compat,S1_036_Ultimatum_Game_hybrid-neutral-neutral__fixed-tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,emotional_rational,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20260521_163020_paper_S1_reported_runs_compat,0.0,0.0
S1,Ultimatum Game,paper,reported_runs_compat,S1_037_Ultimatum_Game_rational__hybrid-neutral-neutral,rational__vs__hybrid-neutral-neutral,rational,emotional_rational,neutral,neutral,,neutral,neutral,,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.2405972911312445,0.0,0.2405972911312445,-0.2405972911312447,0.0,-0.2405972911312447,0.2583324536436819,0.0,0.2583324536436819,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,20260521_163020_paper_S1_reported_runs_compat,-9.71445146547012e-17,0.5
S1,Ultimatum Game,paper,reported_runs_compat,S1_038_Ultimatum_Game_rational__rational,rational__vs__rational,rational,rational,neutral,neutral,,neutral,neutral,,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.2405972911312445,0.0,0.2405972911312445,-0.2405972911312447,0.0,-0.2405972911312447,0.2583324536436819,0.0,0.2583324536436819,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,20260521_163020_paper_S1_reported_runs_compat,-9.71445146547012e-17,0.5
S1,Ultimatum Game,paper,reported_runs_compat,S1_039_Ultimatum_Game_rational__emotional-neutral-neutral,rational__vs__emotional-neutral-neutral,rational,emotional,neutral,neutral,,neutral,neutral,,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.2405972911312445,0.0,0.2405972911312445,-0.2405972911312447,0.0,-0.2405972911312447,0.2583324536436819,0.0,0.2583324536436819,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,20260521_163020_paper_S1_reported_runs_compat,-9.71445146547012e-17,0.5
S1,Ultimatum Game,paper,reported_runs_compat,S1_040_Ultimatum_Game_rational__fixed-tit_for_tat,rational__vs__fixed-tit_for_tat,rational,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.2405972911312445,0.0,0.2405972911312445,-0.2405972911312447,0.0,-0.2405972911312447,0.2583324536436819,0.0,0.2583324536436819,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,20260521_163020_paper_S1_reported_runs_compat,-9.71445146547012e-17,0.5
S1,Ultimatum Game,paper,reported_runs_compat,S1_041_Ultimatum_Game_emotional-neutral-neutral__hybrid-neutral-neutral,emotional-neutral-neutral__vs__hybrid-neutral-neutral,emotional,emotional_rational,neutral,neutral,,neutral,neutral,,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20260521_163020_paper_S1_reported_runs_compat,0.0,0.0
S1,Ultimatum Game,paper,reported_runs_compat,S1_042_Ultimatum_Game_emotional-neutral-neutral__rational,emotional-neutral-neutral__vs__rational,emotional,rational,neutral,neutral,,neutral,neutral,,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20260521_163020_paper_S1_reported_runs_compat,0.0,0.0
S1,Ultimatum Game,paper,reported_runs_compat,S1_043_Ultimatum_Game_emotional-neutral-neutral__emotional-neutral-neutral,emotional-neutral-neutral__vs__emotional-neutral-neutral,emotional,emotional,neutral,neutral,,neutral,neutral,,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20260521_163020_paper_S1_reported_runs_compat,0.0,0.0
S1,Ultimatum Game,paper,reported_runs_compat,S1_044_Ultimatum_Game_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20260521_163020_paper_S1_reported_runs_compat,0.0,0.0
S1,Ultimatum Game,paper,reported_runs_compat,S1_045_Ultimatum_Game_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,fixed_strategy,emotional_rational,neutral,neutral,tit_for_tat,neutral,neutral,,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.2405972911312445,0.0,0.2405972911312445,-0.2405972911312447,0.0,-0.2405972911312447,0.2583324536436819,0.0,0.2583324536436819,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,20260521_163020_paper_S1_reported_runs_compat,-9.71445146547012e-17,0.5
S1,Ultimatum Game,paper,reported_runs_compat,S1_046_Ultimatum_Game_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,fixed_strategy,rational,neutral,neutral,tit_for_tat,neutral,neutral,,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.2405972911312445,0.0,0.2405972911312445,-0.2405972911312447,0.0,-0.2405972911312447,0.2583324536436819,0.0,0.2583324536436819,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,20260521_163020_paper_S1_reported_runs_compat,-9.71445146547012e-17,0.5
S1,Ultimatum Game,paper,reported_runs_compat,S1_047_Ultimatum_Game_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,fixed_strategy,emotional,neutral,neutral,tit_for_tat,neutral,neutral,,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.2405972911312445,0.0,0.2405972911312445,-0.2405972911312447,0.0,-0.2405972911312447,0.2583324536436819,0.0,0.2583324536436819,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,20260521_163020_paper_S1_reported_runs_compat,-9.71445146547012e-17,0.5
S1,Ultimatum Game,paper,reported_runs_compat,S1_048_Ultimatum_Game_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,fixed_strategy,fixed_strategy,neutral,neutral,tit_for_tat,neutral,neutral,tit_for_tat,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.2405972911312445,0.0,0.2405972911312445,-0.2405972911312447,0.0,-0.2405972911312447,0.2583324536436819,0.0,0.2583324536436819,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,20260521_163020_paper_S1_reported_runs_compat,-9.71445146547012e-17,0.5
S2,Prisoners Dilemma,paper,reported_runs_compat,S2_001_Prisoners_Dilemma_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,emotional_rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_cooperate,20,600.0,0.0,600.0,600.0,0.0,600.0,1200.0,0.0,1200.0,3.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,6.0,0.2405972911312445,0.0,0.2405972911312445,0.2405972911312445,0.0,0.2405972911312445,0.2583324536436819,0.0,0.2583324536436819,0.2583324536436819,0.0,0.2583324536436819,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260521_163508_paper_S2_reported_runs_compat,0.2405972911312445,0.0
S2,Prisoners Dilemma,paper,reported_runs_compat,S2_002_Prisoners_Dilemma_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,emotional_rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_defect,20,197.0,0.0,197.0,212.0,0.0,212.0,409.0,0.0,409.0,0.985,0.0,0.985,1.06,0.0,1.06,2.045,0.0,2.045,-0.6291093923079399,0.0,-0.6291093923079399,-0.5962267386862736,0.0,-0.5962267386862736,-0.6499999999999994,0.0,-0.6499999999999994,-0.6499999999999969,0.0,-0.6499999999999969,1.0,0.0,1.0,0.97,0.0,0.97,0.015,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.985,0.0,0.985,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260521_163508_paper_S2_reported_runs_compat,-0.6126680654971068,0.985
S2,Prisoners Dilemma,paper,reported_runs_compat,S2_003_Prisoners_Dilemma_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,emotional_rational,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,600.0,0.0,600.0,600.0,0.0,600.0,1200.0,0.0,1200.0,3.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,6.0,0.2405972911312445,0.0,0.2405972911312445,0.2405972911312445,0.0,0.2405972911312445,0.2583324536436819,0.0,0.2583324536436819,0.2583324536436819,0.0,0.2583324536436819,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260521_163508_paper_S2_reported_runs_compat,0.2405972911312445,0.0
S2,Prisoners Dilemma,paper,reported_runs_compat,S2_004_Prisoners_Dilemma_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,always_cooperate,20,600.0,0.0,600.0,600.0,0.0,600.0,1200.0,0.0,1200.0,3.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,6.0,0.2405972911312445,0.0,0.2405972911312445,0.2405972911312445,0.0,0.2405972911312445,0.2583324536436819,0.0,0.2583324536436819,0.2583324536436819,0.0,0.2583324536436819,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260521_163508_paper_S2_reported_runs_compat,0.2405972911312445,0.0
S2,Prisoners Dilemma,paper,reported_runs_compat,S2_005_Prisoners_Dilemma_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,always_defect,20,195.0,0.0,195.0,220.0,0.0,220.0,415.0,0.0,415.0,0.975,0.0,0.975,1.1,0.0,1.1,2.075,0.0,2.075,-0.6329571129609495,0.0,-0.6329571129609495,-0.5780051793583433,0.0,-0.5780051793583433,-0.6499999999999998,0.0,-0.6499999999999998,-0.649999999999995,0.0,-0.649999999999995,1.0,0.0,1.0,0.95,0.0,0.95,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.025,0.975,0.0,0.975,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260521_163508_paper_S2_reported_runs_compat,-0.6054811461596463,0.975
