scenario_name,condition_id,condition_label,game_name,run_profile,episode_id,random_seed,agent_1_type,agent_2_type,fixed_strategy_2,metric_name,first_third_metric,last_third_metric,delta_metric,first_third_payoff_1,last_third_payoff_1,delta_payoff_1,simple_adaptation_lag_proxy
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,201,20260430,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.3333333333333333,0.4090909090909091,0.0757575757575758,44.0,54.0,10.0,18
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,202,20260431,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.3181818181818182,0.42424242424242425,0.10606060606060608,42.0,56.0,14.0,20
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,203,20260432,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,204,20260433,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.3333333333333333,0.0,-0.3333333333333333,44.0,0.0,-44.0,18
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,205,20260434,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,206,20260435,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.3333333333333333,0.4090909090909091,0.0757575757575758,44.0,54.0,10.0,18
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,207,20260436,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.3333333333333333,0.4090909090909091,0.0757575757575758,44.0,54.0,10.0,18
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,208,20260437,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,209,20260438,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,210,20260439,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,211,20260440,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,212,20260441,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,213,20260442,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,214,20260443,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,215,20260444,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,216,20260445,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,217,20260446,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,218,20260447,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,219,20260448,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_011_Battle_of_Sexes_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,220,20260449,emotional_rational,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,221,20260430,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,222,20260431,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,223,20260432,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,224,20260433,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,225,20260434,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,226,20260435,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,227,20260436,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,228,20260437,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,229,20260438,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,230,20260439,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,231,20260440,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,232,20260441,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,233,20260442,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,234,20260443,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,235,20260444,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,236,20260445,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,237,20260446,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,238,20260447,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,239,20260448,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_012_Battle_of_Sexes_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,240,20260449,emotional_rational,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,241,20260430,emotional,fixed_strategy,always_cooperate,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,242,20260431,emotional,fixed_strategy,always_cooperate,agreement_flag,0.030303030303030304,0.015151515151515152,-0.015151515151515152,6.0,3.0,-3.0,2
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,243,20260432,emotional,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,244,20260433,emotional,fixed_strategy,always_cooperate,agreement_flag,0.015151515151515152,0.0,-0.015151515151515152,3.0,0.0,-3.0,31
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,245,20260434,emotional,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,246,20260435,emotional,fixed_strategy,always_cooperate,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,247,20260436,emotional,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,248,20260437,emotional,fixed_strategy,always_cooperate,agreement_flag,0.9545454545454546,0.0,-0.9545454545454546,189.0,0.0,-189.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,249,20260438,emotional,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,250,20260439,emotional,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,251,20260440,emotional,fixed_strategy,always_cooperate,agreement_flag,0.9848484848484849,1.0,0.015151515151515138,195.0,198.0,3.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,252,20260441,emotional,fixed_strategy,always_cooperate,agreement_flag,0.7424242424242424,0.015151515151515152,-0.7272727272727273,147.0,3.0,-144.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,253,20260442,emotional,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,254,20260443,emotional,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,255,20260444,emotional,fixed_strategy,always_cooperate,agreement_flag,0.9545454545454546,0.9848484848484849,0.030303030303030276,189.0,195.0,6.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,256,20260445,emotional,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,257,20260446,emotional,fixed_strategy,always_cooperate,agreement_flag,0.7424242424242424,1.0,0.25757575757575757,147.0,198.0,51.0,7
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,258,20260447,emotional,fixed_strategy,always_cooperate,agreement_flag,0.3484848484848485,0.030303030303030304,-0.31818181818181823,69.0,6.0,-63.0,3
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,259,20260448,emotional,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,Battle of Sexes,paper,260,20260449,emotional,fixed_strategy,always_cooperate,agreement_flag,0.4393939393939394,0.5909090909090909,0.15151515151515155,87.0,117.0,30.0,3
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,261,20260430,emotional,fixed_strategy,always_defect,agreement_flag,1.0,1.0,0.0,132.0,132.0,0.0,1
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,262,20260431,emotional,fixed_strategy,always_defect,agreement_flag,1.0,1.0,0.0,132.0,132.0,0.0,1
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,263,20260432,emotional,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,264,20260433,emotional,fixed_strategy,always_defect,agreement_flag,1.0,0.0,-1.0,132.0,0.0,-132.0,1
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,265,20260434,emotional,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,266,20260435,emotional,fixed_strategy,always_defect,agreement_flag,1.0,1.0,0.0,132.0,132.0,0.0,1
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,267,20260436,emotional,fixed_strategy,always_defect,agreement_flag,0.4696969696969697,0.5,0.030303030303030276,62.0,66.0,4.0,2
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,268,20260437,emotional,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,269,20260438,emotional,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,270,20260439,emotional,fixed_strategy,always_defect,agreement_flag,0.030303030303030304,0.0,-0.030303030303030304,4.0,0.0,-4.0,3
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,271,20260440,emotional,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,272,20260441,emotional,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,273,20260442,emotional,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,274,20260443,emotional,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,275,20260444,emotional,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,276,20260445,emotional,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,277,20260446,emotional,fixed_strategy,always_defect,agreement_flag,0.09090909090909091,0.0,-0.09090909090909091,12.0,0.0,-12.0,1
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,278,20260447,emotional,fixed_strategy,always_defect,agreement_flag,0.6515151515151515,0.8787878787878788,0.2272727272727273,86.0,116.0,30.0,1
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,279,20260448,emotional,fixed_strategy,always_defect,agreement_flag,0.0,0.0,0.0,0.0,0.0,0.0,
S2,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,Battle of Sexes,paper,280,20260449,emotional,fixed_strategy,always_defect,agreement_flag,0.9242424242424242,0.0,-0.9242424242424242,122.0,0.0,-122.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,281,20260430,emotional,fixed_strategy,tit_for_tat,agreement_flag,0.9848484848484849,1.0,0.015151515151515138,130.0,132.0,2.0,2
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,282,20260431,emotional,fixed_strategy,tit_for_tat,agreement_flag,0.7727272727272727,1.0,0.2272727272727273,107.0,132.0,25.0,3
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,283,20260432,emotional,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,284,20260433,emotional,fixed_strategy,tit_for_tat,agreement_flag,0.9848484848484849,1.0,0.015151515151515138,130.0,198.0,68.0,2
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,285,20260434,emotional,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,286,20260435,emotional,fixed_strategy,tit_for_tat,agreement_flag,0.9848484848484849,1.0,0.015151515151515138,130.0,132.0,2.0,2
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,287,20260436,emotional,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,288,20260437,emotional,fixed_strategy,tit_for_tat,agreement_flag,0.9393939393939394,1.0,0.06060606060606055,186.0,132.0,-54.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,289,20260438,emotional,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,290,20260439,emotional,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,291,20260440,emotional,fixed_strategy,tit_for_tat,agreement_flag,0.9696969696969697,1.0,0.030303030303030276,192.0,198.0,6.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,292,20260441,emotional,fixed_strategy,tit_for_tat,agreement_flag,0.6666666666666666,0.8484848484848485,0.18181818181818188,132.0,117.0,-15.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,293,20260442,emotional,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,294,20260443,emotional,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,295,20260444,emotional,fixed_strategy,tit_for_tat,agreement_flag,0.9696969696969697,0.9393939393939394,-0.030303030303030276,190.0,186.0,-4.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,296,20260445,emotional,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,297,20260446,emotional,fixed_strategy,tit_for_tat,agreement_flag,0.7575757575757576,1.0,0.24242424242424243,138.0,198.0,60.0,2
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,298,20260447,emotional,fixed_strategy,tit_for_tat,agreement_flag,0.7878787878787878,1.0,0.21212121212121215,151.0,132.0,-19.0,2
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,299,20260448,emotional,fixed_strategy,tit_for_tat,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,Battle of Sexes,paper,300,20260449,emotional,fixed_strategy,tit_for_tat,agreement_flag,0.9696969696969697,0.5757575757575758,-0.3939393939393939,129.0,114.0,-15.0,2
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,301,20260430,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,302,20260431,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
S2,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,Battle of Sexes,paper,303,20260432,rational,fixed_strategy,always_cooperate,agreement_flag,1.0,1.0,0.0,198.0,198.0,0.0,1
